SL,Name of the Manufacturer,Brand Name,Dosages Description,Generic Name and Strength,DAR,Type
1529,New Life & Company (Pvt) Ltd. (Homoeo),Helonias Dioica,Liquid,Helonias Dioica,H-20-A-122,Homeopathic
1530,New Life & Company (Pvt) Ltd. (Homoeo),Hydrocotyle Asiatica,Liquid,FALSE,H-20-A-123,Homeopathic
1531,New Life & Company (Pvt) Ltd. (Homoeo),Iodium,Liquid,Iodium,H-20-A-124,Homeopathic
1532,New Life & Company (Pvt) Ltd. (Homoeo),Kurchi,Liquid,FALSE,H-20-A-126,Homeopathic
1533,New Life & Company (Pvt) Ltd. (Homoeo),Tribulus Ter.,Liquid,FALSE,H-20-A-127,Homeopathic
1534,New Life & Company (Pvt) Ltd. (Homoeo),Trillium,Liquid,Trillium,H-20-A-128,Homeopathic
1535,New Life & Company (Pvt) Ltd. (Homoeo),Xanthoxylum,Liquid,FALSE,H-20-A-129,Homeopathic
1536,New Life & Company (Pvt) Ltd. (Homoeo),Yerba Santa,Liquid,Yerba Santa,H-20-A-130,Homeopathic
1537,New Life & Company (Pvt) Ltd. (Homoeo),Sarsaparilla,Liquid,FALSE,H-20-A-131,Homeopathic
1538,New Life & Company (Pvt) Ltd. (Homoeo),Sepia,Liquid,FALSE,H-20-A-132,Homeopathic
1539,New Life & Company (Pvt) Ltd. (Homoeo),Symphytum Off.,Liquid,Symphytum Off.,H-20-A-133,Homeopathic
1540,New Life & Company (Pvt) Ltd. (Homoeo),Senna,Liquid,FALSE,H-20-A-134,Homeopathic
1541,New Life & Company (Pvt) Ltd. (Homoeo),Robinia Pseudacacia,Liquid,Robinia Pseudacacia,H-20-A-135,Homeopathic
1542,New Life & Company (Pvt) Ltd. (Homoeo),Rhus Tox.,Liquid,FALSE,H-20-A-136,Homeopathic
1543,New Life & Company (Pvt) Ltd. (Homoeo),Sambucus Nig.,Liquid,FALSE,H-20-A-137,Homeopathic
1544,New Life & Company (Pvt) Ltd. (Homoeo),Senega,Liquid,FALSE,H-20-A-138,Homeopathic
1545,New Life & Company (Pvt) Ltd. (Homoeo),Olium Jecoris Aselli,Tablet,Oleum Jac 3X,H-20-A-139,Homeopathic
1546,New Life & Company (Pvt) Ltd. (Homoeo),Ocimum Sang,Liquid,FALSE,H-20-A-140,Homeopathic
1547,New Life & Company (Pvt) Ltd. (Homoeo),Rauwolfia Ser.,Liquid,FALSE,H-20-A-141,Homeopathic
1548,New Life & Company (Pvt) Ltd. (Homoeo),Rhus Aromatica,Liquid,Rhus Aromatica,H-20-A-142,Homeopathic
1549,New Life & Company (Pvt) Ltd. (Homoeo),Ranunculus Bulb,Liquid,Ranunculus Bulb.,H-20-A-143,Homeopathic
1550,New Life & Company (Pvt) Ltd. (Homoeo),Berberis A.,Liquid,FALSE,H-20-A-144,Homeopathic
1551,New Life & Company (Pvt) Ltd. (Homoeo),Bovista,Liquid,FALSE,H-20-A-145,Homeopathic
1552,New Life & Company (Pvt) Ltd. (Homoeo),Psoralea Corylifolia,Liquid,Psoralea Corylifolia,H-20-A-146,Homeopathic
1553,New Life & Company (Pvt) Ltd. (Homoeo),Chirata,Liquid,FALSE,H-20-A-147,Homeopathic
1554,New Life & Company (Pvt) Ltd. (Homoeo),Lycopodium,Liquid,FALSE,H-20-A-148,Homeopathic
1555,New Life & Company (Pvt) Ltd. (Homoeo),Millefolium,Liquid,FALSE,H-20-A-149,Homeopathic
1556,New Life & Company (Pvt) Ltd. (Homoeo),Mercurius Sublimatus c.,Liquid,Merc Sublimatus Corrosivus 3X,H-20-A-150,Homeopathic
1557,New Life & Company (Pvt) Ltd. (Homoeo),Myristica S,Liquid,FALSE,H-20-A-151,Homeopathic
1558,New Life & Company (Pvt) Ltd. (Homoeo),Biolife-2,Tablet,Kali Phos 3X + Magnesia Phosphoricum 3X + Nat Sulph 3X + Natrum Mur 6X,H-20-A-152,Homeopathic
1559,New Life & Company (Pvt) Ltd. (Homoeo),Biolife-7,Tablet,Cal Phos 3X + Ferrum Phos 3X + Kali Phos 3X + Nat Phos 3X + Nat Sulph 3X,H-20-A-153,Homeopathic
1560,New Life & Company (Pvt) Ltd. (Homoeo),Biolife-13,Tablet,Calcaria Phosphorica 3X + Kali Phos 3X + Kali Sulph 3X + Nat Mur 3X,H-20-A-154,Homeopathic
1561,New Life & Company (Pvt) Ltd. (Homoeo),Biolife-15,Tablet,Calcaria Phosphorica 3X + Ferrum Phosphoricum 3X + Kali Phos 3X + Kali Sulph 3X + Magnesia Phosphoricum 3X,H-20-A-155,Homeopathic
1562,New Life & Company (Pvt) Ltd. (Homoeo),Biolife-17,Tablet,Calcaria Fluorica 3X + Ferrum Phosphoricum 3X + Kali Mur 3X + Kali Phos 3X,H-20-A-156,Homeopathic
1563,New Life & Company (Pvt) Ltd. (Homoeo),Biolife-19,Tablet,Ferrum Phosphoricum 3X + Kali Sulph 3X + Magnesia Phosphoricum 3X + Nat Sulph 3X,H-20-A-157,Homeopathic
1564,New Life & Company (Pvt) Ltd. (Homoeo),Biolife-25,Tablet,Nat Phos 3X + Nat Sulph 3X + Silica 12X,H-20-A-158,Homeopathic
1565,New Life & Company (Pvt) Ltd. (Homoeo),Biolife-26,Tablet,Calcaria Fluorica 3X + Calcaria Phosphorica 3X + Kali Phos 3X + Magnesia Phosphoricum 3X,H-20-A-159,Homeopathic
1566,New Life & Company (Pvt) Ltd. (Homoeo),Biolife -27,Tablet,Cal Phos 3X + Kali Phos 3X + Nat Mur 3X,H-20-A-160,Homeopathic
1567,New Life & Company (Pvt) Ltd. (Homoeo),Biolife-28,Tablet,Cal Phos 3X + Cal sulph. 3x + Calcaria Fluorica 3X + Ferrum Phos 3X + Kali Mur 3X + Kali Phos 3X + Kali Sulph 3X + Magnesia Phosphoricum 3X + Nat Mur 3X + Nat Phos 3X + Nat Sulph 3X + Silicea 3X,H-20-A-161,Homeopathic
1568,New Life & Company (Pvt) Ltd. (Homoeo),Pentaphos,Tablet,Calcarea Phos 6X + Ferrum Phosphoricum 6X + Kali Phos 6X + Magnesia Phosphoricum 6X + Nat Phos 6X,H-20-A-162,Homeopathic
1569,New Life & Company (Pvt) Ltd. (Homoeo),New Alfalfa,Syrup,FALSE,H-20-A-163,Homeopathic
1570,New Life & Company (Pvt) Ltd. (Homoeo),Ambralife,Tablet,Acid Phos 4X + Agnus Cast 4X + Ambra Grisea 4X + Cinchona Off 4X + Conium 4X + Damiana 4X + Moschus 4X + Nux Vom 4X + Sabal Ser 4X + Yohimbinum 4X,H-20-A-164,Homeopathic
1571,Pioneer Homoeo Laboratory,PULSATILLA,Liquid,FALSE,H-21-A-1,Homeopathic
1572,Pioneer Homoeo Laboratory,PLANTAGO MAJOR,Liquid,FALSE,H-21-A-2,Homeopathic
1573,Pioneer Homoeo Laboratory,WITHANIA SOMNIFERA,Liquid,Withania Somnifera,H-21-A-3,Homeopathic
1574,Pioneer Homoeo Laboratory,JUSTICA ADHATODA,Liquid,FALSE,H-21-A-5,Homeopathic
1575,Pioneer Homoeo Laboratory,SARSAPARILLA,Liquid,FALSE,H-21-A-6,Homeopathic
1576,Pioneer Homoeo Laboratory,ANDOGRAPHIS PANICULATA,Liquid,FALSE,H-21-A-7,Homeopathic
1577,Pioneer Homoeo Laboratory,ALSTONIA SCHOLARIS,Liquid,FALSE,H-21-A-8,Homeopathic
1578,Pioneer Homoeo Laboratory,ARJUNA,Liquid,Arjuna,H-21-A-9,Homeopathic
1579,Pioneer Homoeo Laboratory,ARISTA RADIX,Liquid,Arista Radix,H-21-A-10,Homeopathic
1580,Pioneer Homoeo Laboratory,AVENA SATIVA,Liquid,FALSE,H-21-A-11,Homeopathic
1581,Pioneer Homoeo Laboratory,NUX VOMICA,Liquid,FALSE,H-21-A-12,Homeopathic
1582,Pioneer Homoeo Laboratory,CHINCHONA OFFICINALIS CHINA,Liquid,Chinchona Officinalis  China,H-21-A-13,Homeopathic
1583,Pioneer Homoeo Laboratory,BRYONIA ALB.,Liquid,FALSE,H-21-A-14,Homeopathic
1584,Pioneer Homoeo Laboratory,ALFALFA,Liquid,Alfalfa,H-21-A-15,Homeopathic
1585,Pioneer Homoeo Laboratory,AMLOKI,Liquid,FALSE,H-21-A-16,Homeopathic
1586,Pioneer Homoeo Laboratory,AGNUS CASTUS,Liquid,FALSE,H-21-A-17,Homeopathic
1587,Pioneer Homoeo Laboratory,ACID PHOS,Liquid,FALSE,H-21-A-18,Homeopathic
1588,Pioneer Homoeo Laboratory,BERBERIS VULGARIS,Liquid,FALSE,H-21-A-19,Homeopathic
1589,Pioneer Homoeo Laboratory,CALENDULA OFF,Liquid,FALSE,H-21-A-20,Homeopathic
1590,Pioneer Homoeo Laboratory,CANTHARIS,Liquid,FALSE,H-21-A-21,Homeopathic
1591,Pioneer Homoeo Laboratory,CHELIDONIUM MAJUS,Liquid,FALSE,H-21-A-23,Homeopathic
1592,Pioneer Homoeo Laboratory,CRATAEGUS OX,Liquid,FALSE,H-21-A-24,Homeopathic
1593,Pioneer Homoeo Laboratory,DAMIANA,Liquid,FALSE,H-21-A-25,Homeopathic
1594,Pioneer Homoeo Laboratory,GOSSYPIUM,Liquid,FALSE,H-21-A-26,Homeopathic
1595,Pioneer Homoeo Laboratory,HYDRATIS CANADENSIS,Liquid,FALSE,H-21-A-27,Homeopathic
1596,Pioneer Homoeo Laboratory,JONOSIA ASHOKA,Liquid,FALSE,H-21-A-28,Homeopathic
1597,Pioneer Homoeo Laboratory,PINUS LAMB.,Liquid,FALSE,H-21-A-29,Homeopathic
1598,Pioneer Homoeo Laboratory,SABAL SERRULATA,Liquid,Sabal Serrulata,H-21-A-30,Homeopathic
1599,Pioneer Homoeo Laboratory,THUJA OCCIDENTALIS,Liquid,FALSE,H-21-A-31,Homeopathic
1600,Pioneer Homoeo Laboratory,URTICA URENUS,Liquid,FALSE,H-21-A-32,Homeopathic
1601,Pioneer Homoeo Laboratory,CALCAREA FLUORICA,Solid,Calcarea Fluorica,H-21-A-33,Homeopathic
1602,Pioneer Homoeo Laboratory,CALCAREA PHOSPHORICA,Solid,Calcarea Phosphorica,H-21-A-34,Homeopathic
1603,Pioneer Homoeo Laboratory,CALCAREA SULPHORICA,Solid,Calcarea Sulphurica,H-21-A-35,Homeopathic
1604,Pioneer Homoeo Laboratory,FERRUM PHOSPHORICUM,Solid,Ferrum Phosphoricum,H-21-A-36,Homeopathic
1605,Pioneer Homoeo Laboratory,KALI MURIATICUM,Solid,Kali Muriaticum,H-21-A-37,Homeopathic
1606,Pioneer Homoeo Laboratory,KALI SULPHORICUM,Solid,Kali Sulphuricum,H-21-A-38,Homeopathic
1607,Pioneer Homoeo Laboratory,KALI PHOSPHORICUM,Solid,Kali Phosphoricum,H-21-A-39,Homeopathic
1608,Pioneer Homoeo Laboratory,MAGNESIA PHOSPHORICA,Solid,Magnesia Phosphorica,H-21-A-40,Homeopathic
1609,Pioneer Homoeo Laboratory,NATRUM MURIATICUM,Solid,Natrum Muriaticum,H-21-A-41,Homeopathic
1610,Pioneer Homoeo Laboratory,NATRUM PHOSPHORICUM,Solid,Natrum Phosphoricum,H-21-A-42,Homeopathic
1611,Pioneer Homoeo Laboratory,NATRUM SULPHORICUM,Solid,Natrum Sulphuricum,H-21-A-43,Homeopathic
1612,Progoti Homoeo Laboratories,Andrographis Paniculata,Liquid,Andrographis Paniculata,H-2-A-1,Homeopathic
1613,Progoti Homoeo Laboratories,Cinchona Officinalis,Liquid,FALSE,H-2-A-2,Homeopathic
1614,Progoti Homoeo Laboratories,Avena Sativa,Liquid,FALSE,H-2-A-3,Homeopathic
1615,Progoti Homoeo Laboratories,Arnica Montana,Liquid,FALSE,H-2-A-04,Homeopathic
1616,Progoti Homoeo Laboratories,Bryonia Alba.,Liquid,FALSE,H-2-A-05,Homeopathic
1617,Progoti Homoeo Laboratories,Carica Pappaya,Liquid,FALSE,H-2-A-6,Homeopathic
1618,Progoti Homoeo Laboratories,Calendula Off.,Liquid,FALSE,H-2-A-7,Homeopathic
1619,Progoti Homoeo Laboratories,Colocynthis,Liquid,FALSE,H-2-A-8,Homeopathic
1620,Progoti Homoeo Laboratories,Chelidonium Majus,Liquid,FALSE,H-2-A-9,Homeopathic
1621,Progoti Homoeo Laboratories,Hydratis Canadensis,Liquid,FALSE,H-2-A-10,Homeopathic
1622,Progoti Homoeo Laboratories,Medicago Sativa,Liquid,FALSE,H-2-A-11,Homeopathic
1623,Progoti Homoeo Laboratories,Nux Vomica,Liquid,FALSE,H-2-A-12,Homeopathic
1624,Progoti Homoeo Laboratories,Passiflora Inc.,Liquid,FALSE,H-2-A-13,Homeopathic
1625,Progoti Homoeo Laboratories,Sarsaparilla,Liquid,FALSE,H-2-A-15,Homeopathic
1626,Progoti Homoeo Laboratories,Syzygium Jambolanum,Liquid,FALSE,H-2-A-16,Homeopathic
1627,Progoti Homoeo Laboratories,Thuja Occidentalis,Liquid,FALSE,H-2-A-17,Homeopathic
1628,Progoti Homoeo Laboratories,Acidum Phosphoricum,Liquid,Acidum Phosphoricum 1X,H-2-A-18,Homeopathic
1629,Progoti Homoeo Laboratories,Agnus Castus,Liquid,FALSE,H-2-A-20,Homeopathic
1630,Progoti Homoeo Laboratories,Amloki,Liquid,FALSE,H-2-A-21,Homeopathic
1631,Progoti Homoeo Laboratories,Apis Mellifica,Liquid,FALSE,H-2-A-22,Homeopathic
1632,Progoti Homoeo Laboratories,Janosia,Liquid,FALSE,H-2-A-23,Homeopathic
1633,Progoti Homoeo Laboratories,Babchi,Liquid,Babchi,H-2-A-25,Homeopathic
1634,Progoti Homoeo Laboratories,Blatta Orientalis,Liquid,FALSE,H-2-A-26,Homeopathic
1635,Progoti Homoeo Laboratories,Berberis Vulgaris,Liquid,FALSE,H-2-A-27,Homeopathic
1636,Progoti Homoeo Laboratories,Caeduus Marianus,Liquid,FALSE,H-2-A-28,Homeopathic
1637,Progoti Homoeo Laboratories,Cantharis,Liquid,FALSE,H-2-A-29,Homeopathic
1638,Progoti Homoeo Laboratories,Carataegus Oxyacantha,Liquid,Carataegus Oxyacantha,H-2-A-30,Homeopathic
1639,Progoti Homoeo Laboratories,Damiana,Liquid,FALSE,H-2-A-31,Homeopathic
1640,Progoti Homoeo Laboratories,Euphrasia Officinalis,Liquid,FALSE,H-2-A-33,Homeopathic
1641,Progoti Homoeo Laboratories,Gossypium,Liquid,FALSE,H-2-A-34,Homeopathic
1642,Progoti Homoeo Laboratories,Gymnema Sylvestre,Liquid,FALSE,H-2-A-35,Homeopathic
1643,Progoti Homoeo Laboratories,Hamamelis Virginca,Liquid,FALSE,H-2-A-36,Homeopathic
1644,Progoti Homoeo Laboratories,Justicia Adhatoda,Liquid,FALSE,H-2-A-37,Homeopathic
1645,Progoti Homoeo Laboratories,Kreosotum,Liquid,FALSE,H-2-A-38,Homeopathic
1646,Progoti Homoeo Laboratories,Pinus Lamb.,Liquid,FALSE,H-2-A-39,Homeopathic
1647,Progoti Homoeo Laboratories,Plantago Major,Liquid,FALSE,H-2-A-40,Homeopathic
1648,Progoti Homoeo Laboratories,Sabal Serrulata,Liquid,Sabal Serrulata,H-2-A-41,Homeopathic
1649,Progoti Homoeo Laboratories,Salix Nigra,Liquid,FALSE,H-2-A-42,Homeopathic
1650,Progoti Homoeo Laboratories,Abroma Augusta,Liquid,FALSE,H-2-A-43,Homeopathic
1651,Progoti Homoeo Laboratories,Aralia Recemosa,Liquid,FALSE,H-2-A-44,Homeopathic
1652,Progoti Homoeo Laboratories,Belladonna,Liquid,FALSE,H-2-A-45,Homeopathic
1653,Progoti Homoeo Laboratories,Caladium Seguinum,Liquid,FALSE,H-2-A-46,Homeopathic
1654,Progoti Homoeo Laboratories,Cassia Soph,Liquid,FALSE,H-2-A-47,Homeopathic
1655,Progoti Homoeo Laboratories,Jaborandi,Liquid,FALSE,H-2-A-48,Homeopathic
1656,Progoti Homoeo Laboratories,Holarrhena Antidysentrica,Liquid,FALSE,H-2-A-49,Homeopathic
1657,Progoti Homoeo Laboratories,Lycopodium Clavatum,Liquid,FALSE,H-2-A-50,Homeopathic
1658,Progoti Homoeo Laboratories,Nuphar Lutea,Liquid,FALSE,H-2-A-51,Homeopathic
1659,Progoti Homoeo Laboratories,Phytolacca Decandra,Liquid,FALSE,H-2-A-52,Homeopathic
1660,Progoti Homoeo Laboratories,Rauwolfia Serpentina,Liquid,FALSE,H-2-A-53,Homeopathic
1661,Progoti Homoeo Laboratories,Sambucus Nigra,Liquid,FALSE,H-2-A-54,Homeopathic
1662,Progoti Homoeo Laboratories,Semul,Liquid,Semul,H-2-A-55,Homeopathic
1663,Progoti Homoeo Laboratories,Senecio Aur.,Liquid,FALSE,H-2-A-56,Homeopathic
1664,Progoti Homoeo Laboratories,Spongia Tosta,Liquid,FALSE,H-2-A-57,Homeopathic
1665,Progoti Homoeo Laboratories,Terminalia Arjuna,Liquid,FALSE,H-2-A-58,Homeopathic
1666,Progoti Homoeo Laboratories,Tribulus Terrestris,Liquid,FALSE,H-2-A-59,Homeopathic
1667,Progoti Homoeo Laboratories,Urtica Urenus,Liquid,FALSE,H-2-A-60,Homeopathic
1668,Progoti Homoeo Laboratories,Vibrunum Prunifollium,Liquid,FALSE,H-2-A-61,Homeopathic
1669,Progoti Homoeo Laboratories,Yohimbine,Liquid,Yohimbine Hydrochloride,H-2-A-62,Homeopathic
1670,Progoti Homoeo Laboratories,Aegle Folia,Liquid,FALSE,H-2-A-63,Homeopathic
1671,Progoti Homoeo Laboratories,Aesculus Hip.,Liquid,FALSE,H-2-A-64,Homeopathic
1672,Progoti Homoeo Laboratories,Alestris Farinosa,Liquid,FALSE,H-2-A-65,Homeopathic
1673,Progoti Homoeo Laboratories,Apocynum Cannabinum,Liquid,FALSE,H-2-A-66,Homeopathic
1674,Progoti Homoeo Laboratories,Aspidosperma,Liquid,Aspidosperma,H-2-A-67,Homeopathic
1675,Progoti Homoeo Laboratories,Azadirachta Indica,Liquid,FALSE,H-2-A-68,Homeopathic
1676,Progoti Homoeo Laboratories,Bellis Perennis,Liquid,FALSE,H-2-A-69,Homeopathic
1677,Progoti Homoeo Laboratories,Caulophyllum T.,Liquid,FALSE,H-2-A-70,Homeopathic
1678,Progoti Homoeo Laboratories,Ceanothus Am.,Liquid,FALSE,H-2-A-71,Homeopathic
1679,Progoti Homoeo Laboratories,Chirata,Liquid,Chirata,H-2-A-72,Homeopathic
1680,Progoti Homoeo Laboratories,Cina,Liquid,FALSE,H-2-A-73,Homeopathic
1681,Progoti Homoeo Laboratories,Cionanthus Virginica,Liquid,FALSE,H-2-A-74,Homeopathic
1682,Progoti Homoeo Laboratories,Colchicum Autamnale,Liquid,FALSE,H-2-A-75,Homeopathic
1683,Progoti Homoeo Laboratories,Collinsonia Canadensis,Liquid,FALSE,H-2-A-76,Homeopathic
1684,Progoti Homoeo Laboratories,Condurango,Liquid,FALSE,H-2-A-77,Homeopathic
1685,Progoti Homoeo Laboratories,Dioscorea Villose,Liquid,FALSE,H-2-A-78,Homeopathic
1686,Progoti Homoeo Laboratories,Drosera Rotundifolia,Liquid,FALSE,H-2-A-79,Homeopathic
1687,Progoti Homoeo Laboratories,Fucus Vesiculosus,Liquid,FALSE,H-2-A-80,Homeopathic
1688,Progoti Homoeo Laboratories,Fraxinus Am.,Liquid,FALSE,H-2-A-82,Homeopathic
1689,Progoti Homoeo Laboratories,Gelsemium Semperviruns,Liquid,Gelsemium Sempervirens,H-2-A-83,Homeopathic
1690,Progoti Homoeo Laboratories,Gentiana Lutea,Liquid,Gentina Lutea,H-2-A-84,Homeopathic
1691,Progoti Homoeo Laboratories,Ginseng,Liquid,Ginseng,H-2-A-85,Homeopathic
1692,Progoti Homoeo Laboratories,Geranium Maculatum,Liquid,Geranium Maculatum,H-2-A-86,Homeopathic
1693,Progoti Homoeo Laboratories,Haritaki,Liquid,Haritaki,H-2-A-87,Homeopathic
1694,Progoti Homoeo Laboratories,Helonias Dioica,Liquid,Helonias Dioica,H-2-A-88,Homeopathic
1695,Progoti Homoeo Laboratories,Rhus Tox.,Liquid,FALSE,H-2-A-89,Homeopathic
1696,Progoti Homoeo Laboratories,Robinia Pseudacacia,Liquid,Robinia Pseudacacia,H-2-A-90,Homeopathic
1697,Progoti Homoeo Laboratories,Iris Versicolor,Liquid,FALSE,H-2-A-91,Homeopathic
1698,Progoti Homoeo Laboratories,Lobella Inflanta,Liquid,FALSE,H-2-A-92,Homeopathic
1699,Progoti Homoeo Laboratories,Millefolium,Liquid,FALSE,H-2-A-93,Homeopathic
1700,Progoti Homoeo Laboratories,Myristica Sebifera,Liquid,FALSE,H-2-A-94,Homeopathic
1701,Progoti Homoeo Laboratories,Paeonia Officinalis,Liquid,Paeonia Officinalis,H-2-A-96,Homeopathic
1702,Progoti Homoeo Laboratories,Ratanhia,Liquid,FALSE,H-2-A-97,Homeopathic
1703,Progoti Homoeo Laboratories,Sabina,Liquid,FALSE,H-2-A-98,Homeopathic
1704,Progoti Homoeo Laboratories,Senega,Liquid,FALSE,H-2-A-99,Homeopathic
1705,Progoti Homoeo Laboratories,Senna,Liquid,FALSE,H-2-A-100,Homeopathic
1706,Progoti Homoeo Laboratories,Teucrium Marum Verum,Liquid,FALSE,H-2-A-101,Homeopathic
1707,Progoti Homoeo Laboratories,Xanthoxylum Fraxineum,Liquid,FALSE,H-2-A-102,Homeopathic
1708,Progoti Homoeo Laboratories,Yerba Santa,Liquid,Yerba Santa,H-2-A-103,Homeopathic
1709,Progoti Homoeo Laboratories,Calcarea Fluorica,Tablet,Calcarea Fluorica,H-2-A-104,Homeopathic
1710,Progoti Homoeo Laboratories,Calcarea Phosphorica,Tablet,Calcarea Phosphorica,H-2-A-105,Homeopathic
1711,Progoti Homoeo Laboratories,Calcarea Sulphorica,Liquid,Calcarea Sulphurica,H-2-A-106,Homeopathic
1712,Progoti Homoeo Laboratories,Kali Muriaticum,Tablet,Kali Muriaticum,H-2-A-107,Homeopathic
1713,Progoti Homoeo Laboratories,Kali Sulphoricum,Tablet,Kali Sulphuricum,H-2-A-108,Homeopathic
1714,Progoti Homoeo Laboratories,Kali Phosphoricum,Tablet,Kali Phosphoricum,H-2-A-109,Homeopathic
1715,Progoti Homoeo Laboratories,magnesium Phosphoricum,Tablet,Magnesium Phosphoricum,H-2-A-110,Homeopathic
1716,Progoti Homoeo Laboratories,Natrum Muriaticum,Tablet,Natrum Muriaticum,H-2-A-111,Homeopathic
1717,Progoti Homoeo Laboratories,Natrum Phosphoricum,Tablet,Natrum Phosphoricum,H-2-A-112,Homeopathic
1718,Progoti Homoeo Laboratories,Natrum Sulphoricum,Tablet,Natrum Sulphuricum,H-2-A-113,Homeopathic
1719,Progoti Homoeo Laboratories,Ferrum Phosphoricum,Tablet,Ferrum Phosphoricum,H-2-A-114,Homeopathic
1720,Progoti Homoeo Laboratories,Silicea,Tablet,Silicea,H-2-A-115,Homeopathic
1721,Progoti Homoeo Laboratories,Arsenicum Iodatum 1x,Tablet,Arsenicum Iodatum 3X,H-2-A-116,Homeopathic
1722,Progoti Homoeo Laboratories,Arsenicum Sulphoratum Flavum,Tablet,Arsenicum Sulphuratum Flavum 3X,H-2-A-117,Homeopathic
1723,Progoti Homoeo Laboratories,Borax,Liquid,FALSE,H-2-A-118,Homeopathic
1724,Progoti Homoeo Laboratories,Carbo Vegetabilis,Tablet,Carbo Vagetabilis,H-2-A-119,Homeopathic
1725,Progoti Homoeo Laboratories,Cholesterinum,Tablet,Cholesterinum 3X,H-2-A-120,Homeopathic
1726,Progoti Homoeo Laboratories,Graphites,Tablet,Graphites,H-2-A-121,Homeopathic
1727,Progoti Homoeo Laboratories,Hecla Lava,Tablet,Hekla Lava/Hecla Lava,H-2-A-122,Homeopathic
1728,Progoti Homoeo Laboratories,Hepar Sulphur,Tablet,Hepar Sulphur,H-2-A-123,Homeopathic
1729,Progoti Homoeo Laboratories,Mercuris Solubilis,Tablet,Mercuris Solubilis 3X,H-2-A-124,Homeopathic
1730,Progoti Homoeo Laboratories,Selenium,Tablet,Selenium,H-2-A-125,Homeopathic
1731,Progoti Homoeo Laboratories,ALFALFA PLUS- LIQUID,Syrup,FALSE,H-2-A-126,Homeopathic
1732,Progoti Homoeo Laboratories,BLOODGIN-LIQUID,Syrup,Acid Formic 5X + Acid Tart 4X + Cobalt Nit 5X + Cuprum Aset 5X + Ferrum Phos 5X + Magnum Acet 5X + Mg Borocytrate 5X + Zinc Sulphate 5X,H-2-A-127,Homeopathic
1733,Progoti Homoeo Laboratories,CONSTRIP CURE-LIQUID,Drops,Alumina 5X + Bryonia Alba 5X + Colocynthis 6X + Graphitis 10X + Hydrastis Can 3X + Mag. Mur 12X + Nux Vomica 10X + Opium 30X + Plumbum 7X,H-2-A-128,Homeopathic
1734,Progoti Homoeo Laboratories,COUGH CURE-LIQUID,Drops,FALSE,H-2-A-129,Homeopathic
1735,Progoti Homoeo Laboratories,DIABET CURE-CAPSULE,Drops,Cal Phos 3X + Ferrum Phos 3X + Kali Phos 3X + Nat Phos 3X + Nat Sulph 3X,H-2-A-131,Homeopathic
1736,Progoti Homoeo Laboratories,FEVER FREE -LIQUID,Syrup,FALSE,H-2-A-133,Homeopathic
1737,Progoti Homoeo Laboratories,GASTROBIN PLUS-LIQUID,Drops,Acid Sulph. 4x + Capsicum 3x + Nat Phos 3X + Phosphorus 5x + Robinia 2x,H-2-A-134,Homeopathic
1738,Progoti Homoeo Laboratories,GINSENG PLUS-CAPSULE,Capsule,FALSE,H-2-A-135,Homeopathic
1739,Progoti Homoeo Laboratories,GINSENG POWDER-LIQUID,Drops,FALSE,H-2-A-136,Homeopathic
1740,Progoti Homoeo Laboratories,JAUNDICE CURE-LIQUID,Syrup,FALSE,H-2-A-137,Homeopathic
1741,Progoti Homoeo Laboratories,HYPER TEN-LIQUID,Drops,FALSE,H-2-A-138,Homeopathic
1742,Progoti Homoeo Laboratories,LEUCO CURE-LIQUID,Drops,Cimicifuga + Sanguinaria + Sepia 2x,H-2-A-139,Homeopathic
1743,Progoti Homoeo Laboratories,JAUNDICE CURE LIQUID,Syrup,FALSE,H-2-A-140,Homeopathic
1744,Progoti Homoeo Laboratories,MIGRAINE CURE-LIQUID,Drops,Coffea 5x + Ignatia 30x + Passiflora 2x + Phosphorus 12x + Piper Meth. 3x,H-2-A-141,Homeopathic
1745,Progoti Homoeo Laboratories,PHYTOLACCA BARRI-CAPSULE,Capsule,FALSE,H-2-A-142,Homeopathic
1746,Progoti Homoeo Laboratories,PILES CURE-LIQUID,Drops,Aesculus 1X + Arnica 2X + Calceria Flourica 6X + Carddus Mar 1X + Collinsonia 1X,H-2-A-143,Homeopathic
1747,Progoti Homoeo Laboratories,RHEUMA CURE-LIQUID,Drops,FALSE,H-2-A-144,Homeopathic
1748,Progoti Homoeo Laboratories,SANTOX,Tablet,Filix Mas. 1x + Merc. Dul. 2x + Nat. Crab. 3x + Santoninum 1x + Stannum Met. 1x,H-2-A-145,Homeopathic
1749,Progoti Homoeo Laboratories,TONSILINUM -LIQUID,Drops,Atropinum Sulph 5X + Heper Sulph 3X + Kali Bi 4X + Marc Bin Iod 8X + Silicea 2X,H-2-A-146,Homeopathic
1750,Progoti Homoeo Laboratories,VITA MIX -LIQUID,Syrup,FALSE,H-2-A-147,Homeopathic
1751,Progoti Homoeo Laboratories,5-PHOS PLUS-TABLET,Tablet,Calcarea Phos 6X + Ferrum Phosphoricum 6X + Kali Phos 6X + Magnesia Phosphoricum 6X + Nat Phos 6X,H-2-A-148,Homeopathic
1752,Progoti Homoeo Laboratories,BIO-PLASGEN PLUS-1,Tablet,Calcaria Phosphorica 3X + Ferrum Phosphoricum 3X + Kali Phos 3X + Nat Mur 3X,H-2-A-149,Homeopathic
